Vehicle_ID,Timestamp,Network_Type,Topology,Speed_kmh,Vehicle_Density_vehicles_km2,Signal_Strength_dBm,Distance_to_Receiver_m,CPU_Utilization_pct,Memory_Utilization_pct,Bandwidth_Utilization_pct,Network_Traffic_Mbps,Channel_Interference_pct,Interface_Errors,Active_Connections,Latency_ms,Packet_Loss_pct,Throughput_Mbps,Connection_Drops,Network_Issue
13,2026-08-02 15:39:00,5G,Urban,41.73,75.69,-75.11,70.01,55.58,40.14,56.67,36.55,33.49,3,136,97.38,3.14,58.01,0,0
86,2026-08-02 15:40:00,4G,Grid,41.13,124.52,-102.76,215.1,55.66,94.77,53.62,54.91,51.82,5,201,87.84,6.61,42.37,2,0
19,2026-08-02 15:41:00,5G,Grid,62.64,136.99,-60.26,150.96,80.09,35.46,46.31,115.19,45.36,3,112,124.55,4.49,64.59,0,0
34,2026-08-02 15:42:00,4G,Urban,78.3,72.07,-84.82,96.54,60.44,68.16,35.66,77.88,30.7,3,132,85.53,2.39,63.86,1,0
78,2026-08-02 15:43:00,4G,Highway,62.35,77.82,-67.29,358.07,42.3,41.45,68.48,80.13,54.22,3,98,106.84,7.82,41.76,2,1
68,2026-08-02 15:44:00,5G,Highway,62.75,75.1,-90.07,55.18,99.0,54.18,67.39,58.48,5.97,2,124,66.88,0.34,50.65,1,0
52,2026-08-02 15:45:00,5G,Highway,73.3,105.6,-69.28,219.19,76.42,56.29,49.14,26.0,34.34,2,178,87.55,5.13,39.43,1,0
27,2026-08-02 15:46:00,4G,Grid,10.68,98.26,-65.45,94.76,51.63,16.43,53.93,82.35,46.95,3,113,122.49,2.96,43.48,1,0
29,2026-08-02 15:47:00,5G,Urban,65.61,56.62,-75.42,75.28,55.41,80.71,27.45,72.81,25.5,3,91,76.27,2.35,90.65,3,0
28,2026-08-02 15:48:00,5G,Highway,59.9,79.85,-68.68,40.69,35.44,68.63,68.37,78.64,31.58,4,159,95.54,1.46,47.28,0,0
35,2026-08-02 15:49:00,5G,Highway,61.8,25.12,-93.25,44.02,63.2,61.38,55.66,63.81,12.21,5,194,62.35,0.91,51.86,0,0
8,2026-08-02 15:50:00,5G,Grid,45.65,22.14,-67.33,129.59,76.69,71.49,18.64,28.75,30.57,4,79,45.04,0.92,78.36,1,0
16,2026-08-02 15:51:00,5G,Grid,56.25,37.77,,125.13,22.01,34.84,15.74,98.4,17.02,2,97,34.41,0.89,82.6,2,0
36,2026-08-02 15:52:00,5G,Grid,73.27,74.94,-66.67,78.98,62.19,35.51,78.26,97.31,41.97,3,87,118.48,3.48,25.62,1,1
30,2026-08-02 15:53:00,4G,Highway,107.05,109.45,-69.81,107.25,29.21,56.08,70.71,105.55,55.2,2,187,135.58,5.01,33.81,1,0
18,2026-08-02 15:54:00,5G,Grid,14.64,53.7,-71.59,110.58,51.62,64.3,49.93,22.47,21.19,1,120,108.44,2.74,66.53,0,0
2,2026-08-02 15:55:00,5G,Urban,78.01,79.96,-74.71,92.65,61.16,26.85,43.41,77.98,23.31,3,123,90.16,1.0,59.04,2,0
49,2026-08-02 15:56:00,WiFi,Urban,96.1,93.75,-63.9,69.19,61.76,79.87,47.21,92.57,23.43,2,163,58.91,0.74,61.49,1,0
77,2026-08-02 15:57:00,4G,Urban,26.42,146.44,-42.99,160.44,99.0,75.02,67.44,90.04,52.09,1,168,133.69,3.46,36.78,2,1
4,2026-08-02 15:58:00,4G,Grid,56.98,87.23,-70.0,238.07,63.77,41.77,73.06,68.02,39.6,7,148,95.9,6.22,43.1,2,0
90,2026-08-02 15:59:00,5G,Grid,69.72,89.02,-59.89,147.49,46.74,68.16,44.13,81.25,36.36,1,126,101.42,2.66,48.55,1,0
89,2026-08-02 16:00:00,4G,Urban,118.25,60.79,-44.53,152.5,39.12,52.14,64.65,80.64,22.83,4,113,91.27,2.72,50.7,0,0
94,2026-08-02 16:01:00,5G,Urban,122.85,158.47,-61.96,181.87,46.76,47.37,58.42,92.58,54.6,4,141,139.58,6.75,41.63,1,1
75,2026-08-02 16:02:00,5G,Grid,26.42,115.58,-56.68,105.57,65.48,55.42,38.34,49.07,52.39,3,133,111.99,4.13,46.87,0,1
7,2026-08-02 16:03:00,5G,Highway,53.54,40.56,-80.86,84.27,22.78,31.48,43.76,94.55,0.0,3,106,43.26,0.0,64.93,2,0
95,2026-08-02 16:04:00,5G,Grid,67.59,144.92,-62.57,40.16,33.85,64.43,77.86,109.14,65.21,5,151,127.79,5.85,34.19,0,0
74,2026-08-02 16:05:00,4G,Urban,77.58,113.67,-62.72,88.53,63.85,69.19,73.7,86.54,23.0,2,176,120.36,3.89,33.54,2,1
39,2026-08-02 16:06:00,5G,Urban,67.62,94.36,-41.35,84.84,54.31,66.24,39.14,84.83,39.98,3,125,68.85,2.99,67.83,0,0
13,2026-08-02 16:07:00,4G,Highway,35.45,111.41,-86.71,67.28,67.43,82.01,82.01,45.08,47.71,1,128,136.82,4.04,40.09,0,1
31,2026-08-02 16:08:00,4G,Urban,34.22,130.43,-35.4,136.53,41.94,39.83,48.38,71.87,43.39,6,147,77.68,2.75,58.05,1,0
71,2026-08-02 16:09:00,4G,Urban,18.84,54.88,-50.75,107.91,46.12,66.13,52.76,34.35,24.54,5,95,87.3,2.64,61.13,0,0
63,2026-08-02 16:10:00,5G,Urban,5.42,69.41,-53.52,151.75,79.54,94.09,32.2,126.64,19.59,3,144,73.47,1.11,58.0,0,1
56,2026-08-02 16:11:00,4G,Urban,18.21,83.46,-85.23,64.64,71.11,84.31,58.2,76.65,36.66,2,135,102.16,2.05,50.12,2,0
42,2026-08-02 16:12:00,5G,Urban,94.52,35.4,-81.57,51.89,27.62,78.79,40.09,78.52,30.12,5,99,61.72,5.04,52.88,2,1
61,2026-08-02 16:13:00,5G,Grid,81.89,114.18,-58.62,173.3,22.96,66.51,56.63,70.37,40.2,3,183,93.21,4.56,58.19,1,0
42,2026-08-02 16:14:00,WiFi,Urban,77.49,73.98,-99.21,188.98,37.27,57.98,64.14,2.58,8.79,3,118,66.85,2.85,56.63,1,0
56,2026-08-02 16:15:00,5G,Urban,55.76,69.57,-90.58,75.55,46.23,60.15,60.97,44.12,37.06,3,116,107.57,2.98,46.75,1,1
36,2026-08-02 16:16:00,5G,Grid,60.84,59.28,-56.06,98.61,76.76,57.7,58.01,37.02,25.13,4,95,75.65,1.14,48.91,0,0
84,2026-08-02 16:17:00,4G,Highway,54.48,83.64,-50.15,139.52,33.06,70.36,21.71,72.24,30.71,2,89,76.27,3.77,68.46,2,0
68,2026-08-02 16:18:00,5G,Highway,17.57,91.23,-35.87,165.08,72.75,73.32,54.37,56.66,34.95,4,146,54.76,5.24,31.28,1,0
7,2026-08-02 16:19:00,4G,Highway,80.14,124.84,-73.01,45.66,50.5,32.99,82.85,100.45,38.95,3,110,118.4,4.03,23.32,1,1
54,2026-08-02 16:20:00,5G,Grid,85.88,125.97,-81.0,206.23,55.18,40.2,55.01,59.57,22.46,7,149,92.39,2.62,50.66,3,0
1,2026-08-02 16:21:00,5G,Grid,29.79,39.65,-79.52,57.79,49.23,39.14,67.56,65.83,17.64,2,134,87.51,1.98,48.93,0,0
44,2026-08-02 16:22:00,5G,Highway,29.77,103.42,-61.22,55.47,64.66,47.93,72.16,54.33,37.87,2,121,79.25,2.72,29.5,1,0
45,2026-08-02 16:23:00,5G,Grid,71.85,134.2,-71.01,95.58,77.81,54.74,58.14,100.85,32.79,2,151,104.19,4.35,35.54,1,0
47,2026-08-02 16:24:00,5G,Highway,71.6,76.1,-88.32,94.56,43.59,60.46,47.24,81.84,42.37,4,113,72.36,3.75,58.39,3,0
13,2026-08-02 16:25:00,4G,Urban,82.51,78.2,-60.13,121.87,80.14,64.91,21.3,46.3,46.97,4,134,77.11,2.93,64.51,1,0
22,2026-08-02 16:26:00,5G,Grid,101.58,69.13,-83.39,130.81,74.93,70.44,50.58,64.85,48.15,4,130,103.71,3.76,40.15,0,0
21,2026-08-02 16:27:00,WiFi,Highway,32.38,106.53,-56.83,304.99,52.3,59.65,43.64,54.67,53.07,2,200,115.59,7.4,62.47,2,0
86,2026-08-02 16:28:00,5G,Grid,59.7,96.49,-57.41,72.66,44.99,53.56,32.7,100.74,16.39,1,146,84.99,2.24,68.09,1,0
92,2026-08-02 16:29:00,5G,Urban,33.99,124.19,-72.45,215.5,86.05,40.93,85.07,58.48,40.65,3,136,144.78,5.36,32.88,1,1
9,2026-08-02 16:30:00,4G,Urban,36.0,80.55,-63.72,53.24,52.5,46.48,40.77,84.92,41.94,5,114,92.26,2.46,61.57,0,0
26,2026-08-02 16:31:00,WiFi,Grid,49.97,135.4,-72.38,60.77,54.03,47.07,94.69,81.64,45.03,9,166,123.78,5.29,13.08,0,1
9,2026-08-02 16:32:00,5G,Urban,102.33,108.9,-69.06,71.54,66.42,69.95,31.98,58.27,56.61,2,121,61.37,4.57,59.54,2,0
15,2026-08-02 16:33:00,4G,Grid,92.93,132.05,-87.22,41.51,73.42,65.83,38.34,109.95,18.3,3,154,91.56,3.15,52.62,1,0
10,2026-08-02 16:34:00,4G,Grid,59.9,61.17,-110.0,153.5,84.94,60.18,54.9,59.55,35.43,3,111,96.75,2.55,55.19,0,0
88,2026-08-02 16:35:00,5G,Grid,1.63,147.71,-69.89,234.68,68.46,65.58,77.67,47.99,30.55,4,115,114.99,6.47,38.96,1,1
42,2026-08-02 16:36:00,4G,Highway,73.0,62.78,-82.92,197.6,60.95,52.64,80.64,65.7,31.39,3,111,103.77,3.31,40.52,1,0
72,2026-08-02 16:37:00,5G,Highway,72.35,64.65,-80.83,51.39,62.67,45.78,39.28,50.96,0.0,4,132,84.68,0.51,72.55,2,0
24,2026-08-02 16:38:00,4G,Grid,35.86,69.25,-81.72,420.49,33.24,25.44,47.6,107.56,35.92,2,108,115.94,9.65,41.26,2,1
80,2026-08-02 16:39:00,WiFi,Highway,85.26,64.99,-53.74,127.6,51.93,48.03,68.69,82.73,53.01,2,103,124.56,4.24,53.45,1,0
49,2026-08-02 16:40:00,4G,Highway,35.32,160.74,-51.86,280.67,38.4,28.08,65.44,105.78,52.77,4,187,140.44,8.05,38.93,2,1
26,2026-08-02 16:41:00,5G,Grid,85.18,105.87,-62.88,111.14,74.54,60.16,63.54,39.7,42.65,2,143,82.55,5.69,53.26,0,1
91,2026-08-02 16:42:00,5G,Highway,68.75,104.84,-72.9,111.8,45.01,37.71,31.96,106.38,31.29,1,140,107.82,3.92,66.85,0,0
37,2026-08-02 16:43:00,WiFi,Grid,21.13,9.34,-63.04,97.59,80.77,52.39,54.39,51.06,28.7,4,70,59.93,2.43,40.17,1,0
68,2026-08-02 16:44:00,5G,Urban,51.88,136.42,-51.53,373.76,48.41,51.7,99.0,56.11,49.59,9,223,125.48,9.85,8.78,2,1
50,2026-08-02 16:45:00,5G,Urban,66.05,43.46,-43.08,257.44,44.59,15.9,32.84,75.27,22.16,5,51,71.84,2.64,69.66,1,0
24,2026-08-02 16:46:00,4G,Highway,70.4,83.55,-79.34,116.21,43.22,21.05,96.21,59.96,28.9,7,125,109.45,4.1,27.8,0,1
19,2026-08-02 16:47:00,5G,Urban,90.93,56.83,-90.78,100.57,29.54,67.18,65.08,52.28,36.56,2,108,83.54,3.25,46.18,0,0
100,2026-08-02 16:48:00,5G,Highway,94.42,94.59,-63.35,180.77,41.29,57.24,71.02,96.1,31.3,5,129,88.66,4.18,35.61,1,1
60,2026-08-02 16:49:00,5G,Urban,55.32,146.36,-94.93,43.06,43.22,80.86,70.72,43.5,61.1,4,177,129.16,5.75,32.4,1,1
39,2026-08-02 16:50:00,5G,Grid,77.66,46.54,-63.85,36.31,77.75,65.1,47.37,48.6,20.27,4,67,64.22,1.78,67.46,2,0
74,2026-08-02 16:51:00,4G,Urban,107.02,56.24,-64.66,67.88,52.19,46.46,55.37,72.56,25.66,5,157,77.43,0.81,53.85,0,0
89,2026-08-02 16:52:00,4G,Urban,33.48,90.58,-69.99,147.54,54.15,19.18,59.17,80.81,40.11,4,69,108.49,4.62,49.53,1,0
18,2026-08-02 16:53:00,5G,Urban,44.98,147.8,-41.15,215.13,49.89,70.27,32.45,44.19,51.23,3,170,93.5,5.34,57.32,3,1
19,2026-08-02 16:54:00,4G,Highway,15.66,68.02,-66.84,60.53,78.71,81.7,53.99,80.31,29.28,2,162,91.43,4.51,52.99,0,0
36,2026-08-02 16:55:00,4G,Urban,44.32,56.35,-59.71,279.66,61.45,19.91,75.44,75.62,25.45,1,139,86.79,2.7,38.77,1,0
74,2026-08-02 16:56:00,4G,Urban,67.76,91.56,-50.65,89.35,39.63,58.49,64.97,47.17,50.0,2,82,108.92,4.66,32.97,1,0
97,2026-08-02 16:57:00,5G,Highway,2.75,85.3,-69.04,151.74,31.79,52.1,31.76,21.25,14.25,6,151,53.22,0.94,75.63,0,0
55,2026-08-02 16:58:00,4G,Urban,74.24,44.0,-73.92,89.18,47.64,16.66,39.04,35.81,39.47,2,110,82.23,3.09,59.61,0,0
69,2026-08-02 16:59:00,5G,Urban,48.77,68.79,-73.45,112.53,82.22,33.13,69.68,86.0,5.55,4,123,85.99,0.65,52.65,0,0
47,2026-08-02 17:00:00,4G,Highway,60.25,6.28,-61.67,324.07,55.04,62.69,43.42,53.49,22.62,3,68,75.83,4.54,71.35,0,0
49,2026-08-02 17:01:00,4G,Urban,29.27,83.78,,89.36,81.28,82.42,72.7,49.53,28.21,4,133,86.01,6.07,28.51,0,0
99,2026-08-02 17:02:00,5G,Urban,59.14,35.16,-42.32,71.5,92.4,57.8,50.82,79.78,14.06,1,102,81.01,2.04,54.18,0,0
98,2026-08-02 17:03:00,WiFi,Urban,109.02,183.76,-77.52,173.15,97.04,57.07,93.82,70.37,78.99,8,121,152.39,7.41,18.29,6,1
33,2026-08-02 17:04:00,5G,Urban,50.81,107.19,-71.53,205.05,51.55,54.2,68.41,93.07,24.94,4,129,129.89,4.41,46.95,0,0
21,2026-08-02 17:05:00,4G,Highway,0.04,95.15,-53.68,52.36,41.08,67.37,60.15,70.61,21.43,5,149,105.14,1.88,56.89,2,0
81,2026-08-02 17:06:00,5G,Urban,95.99,106.08,-58.15,146.88,73.62,47.43,69.41,34.77,27.03,1,120,102.81,5.17,48.28,1,1
22,2026-08-02 17:07:00,WiFi,Grid,77.19,65.35,-68.85,161.2,35.94,60.2,12.65,80.67,48.07,4,107,80.49,2.18,78.4,0,0
48,2026-08-02 17:08:00,5G,Grid,64.63,79.31,-70.93,313.35,58.29,84.86,41.71,70.95,33.94,2,143,91.44,5.2,69.15,4,0
37,2026-08-02 17:09:00,5G,Urban,77.91,105.22,-75.52,96.18,40.05,36.47,71.33,82.07,36.45,4,188,117.37,4.37,40.17,1,1
15,2026-08-02 17:10:00,5G,Grid,64.31,45.96,-81.57,251.71,49.54,58.48,20.07,53.47,14.19,1,96,51.75,2.2,100.0,2,0
35,2026-08-02 17:11:00,5G,Urban,108.01,112.32,-68.37,131.14,56.01,51.79,76.64,53.05,17.13,1,125,100.91,1.67,34.19,2,0
92,2026-08-02 17:12:00,5G,Urban,83.06,169.28,-59.24,101.78,48.74,49.16,74.12,101.9,41.51,5,190,133.78,3.66,20.75,0,1
71,2026-08-02 17:13:00,4G,Urban,49.22,25.8,-62.46,79.77,72.78,47.92,25.81,69.05,16.97,6,55,51.99,2.57,81.53,0,0
32,2026-08-02 17:14:00,5G,Urban,103.77,106.31,-69.24,157.68,62.77,54.09,60.12,65.76,32.84,3,133,98.76,3.36,57.27,0,1
11,2026-08-02 17:15:00,5G,Highway,112.96,52.26,-63.22,63.12,38.51,53.09,31.07,66.99,26.27,5,174,37.36,2.93,77.04,1,0
10,2026-08-02 17:16:00,5G,Urban,87.49,112.64,-82.3,65.8,40.27,45.95,71.41,56.72,42.1,6,81,107.5,3.97,41.74,2,1
73,2026-08-02 17:17:00,4G,Grid,73.39,98.56,-59.5,167.37,45.01,65.7,77.27,76.79,22.96,3,116,121.17,2.66,33.81,1,0
78,2026-08-02 17:18:00,4G,Highway,38.09,160.18,-89.48,331.47,83.91,49.65,69.38,101.06,49.67,4,132,153.38,8.27,33.75,5,1
77,2026-08-02 17:19:00,4G,Urban,81.2,153.06,-64.18,54.99,72.62,45.37,93.69,136.99,37.44,7,139,104.18,4.79,27.43,1,1
57,2026-08-02 17:20:00,4G,Highway,72.86,27.08,-59.13,80.21,18.25,41.76,53.33,61.04,17.68,2,153,84.29,1.62,65.3,0,0
25,2026-08-02 17:21:00,5G,Grid,61.25,115.57,-66.43,140.98,64.02,69.13,70.54,93.49,56.2,5,127,132.71,3.38,32.56,1,1
2,2026-08-02 17:22:00,5G,Urban,81.58,114.88,-67.9,88.55,99.0,29.39,69.46,87.67,21.36,2,140,104.84,2.06,50.03,1,0
64,2026-08-02 17:23:00,5G,Urban,64.44,132.56,-83.88,42.66,64.31,59.94,57.74,84.07,57.25,4,159,115.15,4.31,37.28,0,1
35,2026-08-02 17:24:00,4G,Highway,77.37,103.9,-68.66,74.99,56.41,64.11,59.43,62.77,48.98,4,145,113.25,0.62,37.08,1,0
7,2026-08-02 17:25:00,WiFi,Highway,91.0,108.86,-38.27,157.09,45.34,13.1,61.91,54.42,17.47,5,137,98.49,2.43,38.29,0,0
85,2026-08-02 17:26:00,5G,Highway,24.73,43.7,-69.02,102.87,38.07,41.43,45.81,51.74,14.49,4,141,67.75,1.09,52.91,1,0
18,2026-08-02 17:27:00,5G,Urban,33.31,101.88,-72.14,146.84,63.29,73.2,51.06,67.94,29.36,6,89,106.2,3.46,67.77,0,1
67,2026-08-02 17:28:00,5G,Highway,36.46,76.34,-92.24,56.67,17.67,92.73,46.83,57.06,16.16,1,99,100.23,1.71,52.07,2,0
42,2026-08-02 17:29:00,5G,Highway,116.32,112.35,-62.52,144.36,44.54,42.25,34.17,44.76,42.22,2,91,99.75,4.82,49.23,0,0
39,2026-08-02 17:30:00,4G,Highway,79.74,81.22,-61.44,37.91,57.36,39.84,34.82,81.1,23.49,2,108,45.3,3.63,82.54,1,0
41,2026-08-02 17:31:00,5G,Urban,82.35,102.89,-75.14,184.43,80.13,43.03,51.05,49.63,13.8,4,123,88.65,1.73,55.63,1,0
75,2026-08-02 17:32:00,WiFi,Highway,93.62,109.65,-71.67,254.62,27.51,66.59,39.16,92.74,35.53,3,142,105.8,7.66,51.79,3,1
24,2026-08-02 17:33:00,5G,Urban,32.69,110.4,-87.94,55.77,49.22,57.61,65.05,62.57,34.01,4,151,126.07,2.36,53.92,0,1
60,2026-08-02 17:34:00,WiFi,Highway,4.93,55.25,-66.15,87.61,70.5,59.52,68.37,35.95,21.56,4,103,74.23,1.47,44.52,0,0
46,2026-08-02 17:35:00,4G,Grid,60.24,181.75,-60.54,53.1,54.12,70.38,67.7,58.37,33.81,4,165,141.78,5.95,34.72,7,1
19,2026-08-02 17:36:00,4G,Highway,87.13,95.16,-101.87,126.21,83.91,85.26,73.63,71.25,41.0,3,132,101.11,2.21,34.09,0,1
68,2026-08-02 17:37:00,4G,Urban,56.47,110.27,-68.55,130.53,68.93,21.31,79.3,71.68,26.84,3,182,142.73,4.95,23.51,2,1
90,2026-08-02 17:38:00,4G,Urban,23.64,87.36,-42.04,57.49,41.8,67.68,33.57,42.87,33.08,1,114,82.13,3.12,61.25,0,0
42,2026-08-02 17:39:00,4G,Grid,36.65,40.67,-65.74,87.28,58.54,76.78,43.96,48.61,34.95,7,109,81.46,2.93,57.1,0,0
32,2026-08-02 17:40:00,4G,Highway,28.98,116.31,-60.62,216.94,41.83,66.84,39.64,86.56,31.66,4,168,110.11,4.49,72.11,0,1
39,2026-08-02 17:41:00,4G,Highway,44.85,95.73,-52.12,162.96,56.4,49.34,18.21,76.38,52.73,3,125,107.11,5.25,61.36,3,1
36,2026-08-02 17:42:00,WiFi,Urban,29.54,120.55,-59.47,133.63,61.53,77.83,68.14,64.22,28.24,2,96,86.42,1.82,48.16,1,0
97,2026-08-02 17:43:00,4G,Highway,66.11,58.4,-73.38,219.46,71.44,48.12,28.48,93.39,54.5,4,106,86.15,5.07,68.27,0,1
36,2026-08-02 17:44:00,4G,Highway,46.67,71.71,-92.29,323.92,62.17,60.09,19.99,17.35,19.71,3,120,66.51,3.07,77.76,0,0
3,2026-08-02 17:45:00,4G,Grid,79.74,95.71,-35.0,129.47,34.36,35.08,58.4,46.38,28.75,2,115,73.58,2.56,41.15,1,0
73,2026-08-02 17:46:00,5G,Highway,34.66,86.93,-56.81,142.09,18.72,52.85,47.61,48.37,40.3,0,112,106.37,3.19,39.84,0,0
8,2026-08-02 17:47:00,5G,Highway,69.15,73.55,-55.34,102.71,68.43,78.75,45.85,91.71,25.38,4,174,101.03,2.26,60.17,1,0
97,2026-08-02 17:48:00,5G,Highway,60.95,95.75,-52.39,131.8,15.89,75.37,61.48,85.73,41.38,3,134,124.65,3.04,33.54,2,0
70,2026-08-02 17:49:00,5G,Urban,73.09,142.19,-51.21,81.42,61.29,66.06,84.66,130.42,39.62,4,125,113.0,3.97,19.66,0,1
41,2026-08-02 17:50:00,4G,Grid,77.03,103.31,-56.07,47.48,39.08,99.0,57.14,82.66,37.56,4,173,82.52,4.01,42.28,1,1
68,2026-08-02 17:51:00,5G,Highway,80.02,131.92,-67.57,186.2,57.26,71.66,72.34,74.17,39.58,2,146,123.81,4.36,39.44,0,0
13,2026-08-02 17:52:00,4G,Grid,85.26,78.29,-72.8,176.11,54.69,47.91,50.31,114.41,41.18,3,109,81.49,2.15,62.38,1,0
49,2026-08-02 17:53:00,5G,Highway,77.18,87.18,-57.02,124.72,63.78,61.68,47.31,47.35,16.98,1,159,86.19,3.11,60.66,0,0
60,2026-08-02 17:54:00,5G,Urban,70.34,94.72,-65.82,128.64,57.79,59.35,64.13,52.6,31.33,5,91,91.75,3.14,50.27,0,0
2,2026-08-02 17:55:00,4G,Highway,43.33,67.22,-66.3,81.82,71.18,44.23,35.89,35.34,30.01,5,104,65.61,2.73,65.74,0,0
60,2026-08-02 17:56:00,4G,Urban,85.82,95.06,-53.22,232.54,62.75,56.86,51.74,85.75,44.5,3,156,113.82,5.13,52.74,0,0
5,2026-08-02 17:57:00,5G,Urban,42.49,147.71,-36.55,61.52,79.93,58.83,39.58,80.0,27.32,2,142,85.52,3.53,62.33,1,0
44,2026-08-02 17:58:00,4G,Urban,53.83,154.77,-82.12,260.43,47.74,73.84,42.73,75.49,56.94,2,193,112.75,7.54,43.67,3,1
27,2026-08-02 17:59:00,4G,Highway,37.87,140.01,-60.8,165.46,35.99,79.08,69.9,78.31,45.86,7,112,129.9,4.57,40.9,2,1
32,2026-08-02 18:00:00,5G,Highway,37.29,97.23,-83.09,140.91,62.89,33.32,71.89,70.57,20.7,7,210,105.96,2.37,33.83,0,1
21,2026-08-02 18:01:00,5G,Urban,53.12,56.23,-65.07,145.57,55.77,63.93,44.87,28.76,33.19,2,133,75.71,2.29,70.88,0,0
8,2026-08-02 18:02:00,WiFi,Highway,55.48,182.88,-93.22,209.54,65.1,60.73,77.11,114.49,45.82,3,105,165.96,6.55,28.52,6,1
72,2026-08-02 18:03:00,5G,Urban,39.22,64.45,-78.46,88.1,56.42,77.08,69.18,51.05,53.26,4,154,133.7,4.2,39.83,1,0
50,2026-08-02 18:04:00,5G,Grid,62.61,145.98,-67.69,184.88,78.2,45.39,71.73,87.18,41.9,1,212,130.23,2.75,19.76,1,1
67,2026-08-02 18:05:00,5G,Highway,66.39,99.64,-51.95,96.34,67.09,50.66,66.81,54.6,51.26,4,144,85.34,5.19,49.46,0,1
44,2026-08-02 18:06:00,4G,Highway,46.74,43.68,-90.21,154.98,33.39,60.87,40.53,51.59,42.53,1,157,71.29,3.49,46.79,0,0
58,2026-08-02 18:07:00,4G,Urban,126.11,25.73,-61.5,50.49,49.57,61.5,37.28,51.73,10.98,2,116,29.48,0.0,66.21,0,0
3,2026-08-02 18:08:00,4G,Highway,71.32,140.62,-68.54,82.79,60.92,68.87,38.52,78.09,46.84,3,149,125.48,3.08,56.11,0,1
86,2026-08-02 18:09:00,5G,Highway,65.31,62.03,-46.05,314.95,49.62,75.68,77.48,85.45,50.22,1,97,107.13,7.04,25.53,1,1
70,2026-08-02 18:10:00,4G,Grid,43.07,34.6,-74.06,249.63,45.4,52.15,53.79,49.15,44.99,2,152,94.81,2.91,55.71,2,0
2,2026-08-02 18:11:00,5G,Urban,65.86,74.25,-61.49,297.19,83.29,39.88,26.33,57.15,20.94,1,125,84.24,3.95,75.1,2,0
87,2026-08-02 18:12:00,5G,Urban,68.74,84.8,-70.34,224.73,72.84,39.01,52.96,57.27,46.06,5,106,111.17,5.1,43.87,1,1
44,2026-08-02 18:13:00,5G,Highway,61.9,99.84,-82.65,84.67,42.97,80.97,82.42,54.42,37.45,6,140,109.39,2.51,20.46,0,1
2,2026-08-02 18:14:00,5G,Urban,101.72,97.77,-76.58,90.67,75.67,38.28,50.67,78.14,24.01,2,134,101.23,3.2,51.7,1,0
81,2026-08-02 18:15:00,4G,Urban,14.36,55.7,-79.35,206.76,73.72,73.98,67.93,92.65,15.62,7,138,72.04,2.0,49.39,2,0
35,2026-08-02 18:16:00,WiFi,Grid,51.35,85.06,-94.19,217.35,69.63,18.35,99.0,77.39,44.88,10,139,116.43,5.61,7.0,0,1
98,2026-08-02 18:17:00,5G,Urban,81.99,153.7,-44.81,257.19,27.32,67.27,67.6,74.16,62.19,6,138,138.14,8.78,43.86,3,1
87,2026-08-02 18:18:00,4G,Grid,36.89,42.9,-73.38,133.46,61.0,54.04,28.69,100.22,41.63,4,69,100.86,3.86,54.06,1,0
30,2026-08-02 18:19:00,4G,Urban,18.69,103.84,-60.83,115.8,38.18,70.34,36.57,55.6,37.47,5,142,85.22,4.91,64.02,2,1
8,2026-08-02 18:20:00,WiFi,Highway,47.47,42.84,-84.6,231.7,53.91,51.8,59.87,64.27,22.38,1,80,107.82,2.77,48.47,1,0
22,2026-08-02 18:21:00,5G,Highway,91.23,68.53,-67.3,51.8,80.47,53.98,50.54,98.89,33.42,4,113,100.2,2.09,62.66,0,0
44,2026-08-02 18:22:00,4G,Highway,37.56,130.3,-60.4,109.36,49.98,59.71,49.19,46.85,25.36,1,199,90.96,3.15,55.95,4,0
58,2026-08-02 18:23:00,5G,Grid,52.02,5.0,-66.69,104.15,54.78,35.74,37.96,51.54,16.3,2,120,71.5,1.31,69.8,0,0
36,2026-08-02 18:24:00,4G,Urban,73.8,168.92,-80.45,104.82,29.67,58.6,74.02,89.79,68.18,2,234,149.65,9.71,19.75,2,1
69,2026-08-02 18:25:00,5G,Grid,45.78,33.27,-55.87,248.72,60.69,57.15,68.58,66.63,23.01,2,112,92.57,4.77,45.07,2,0
77,2026-08-02 18:26:00,4G,Highway,49.68,5.0,-98.73,168.66,85.97,85.96,60.42,47.22,28.12,2,67,71.43,2.75,47.82,0,0
93,2026-08-02 18:27:00,5G,Urban,43.74,85.78,-91.65,128.44,99.0,72.05,41.09,104.74,39.17,3,145,119.32,1.4,51.26,0,0
31,2026-08-02 18:28:00,5G,Grid,46.1,67.84,-69.74,51.83,76.27,70.41,56.98,55.22,11.94,2,99,73.23,4.0,58.18,0,0
47,2026-08-02 18:29:00,4G,Urban,29.44,60.26,-103.93,64.31,49.53,60.29,40.01,48.41,35.48,4,124,51.46,2.06,57.95,3,1
55,2026-08-02 18:30:00,4G,Grid,54.8,110.66,-79.77,187.12,67.36,70.98,46.51,68.21,44.69,3,178,96.94,3.8,53.25,0,1
80,2026-08-02 18:31:00,4G,Urban,91.8,47.98,-75.07,138.02,48.65,27.32,54.38,38.45,27.96,3,117,89.96,2.42,56.66,1,0
62,2026-08-02 18:32:00,4G,Grid,106.32,107.79,-45.19,235.81,61.2,72.39,53.2,35.21,38.79,3,140,100.99,4.74,45.84,1,0
